0.17684656882485258,0.25377750886952066,0.10643458115717927,0.1747262933892048,0.16450246976010377,0.21994427357405574,0.10295905868369308
1.8307641250217974,3.390054454069391,1.7347792370859416,1.7876712299844983,1.5273911779147709,1.9445778018657873,1.2488406324030594
5.0516111169987115,6.92637774130645,4.93760489067122,4.35697425392766,4.433002737000398,5.464785479463828,3.7745961331223956
5.835062472103036,7.808000272617743,6.040433672518646,5.303522184917263,5.521966981727487,6.7910420269525575,5.088247813502683
6.353524883132941,7.948974639533806,6.483823364112596,5.848087644757672,5.864376085618357,6.961437026224491,5.224251588936662
6.558573510277643,8.08870348994077,6.5544585119922125,5.96564041077734,6.497474937560996,7.103241674419826,5.304275250983345
6.923577014573025,8.32714555081839,6.5895400837677425,6.210546115236765,6.998516906103402,7.364136051022888,5.440942864409541
7.057269843032224,8.40484197886201,6.8952864553443565,6.274790044969978,7.362159960321048,7.394434299227726,5.536798892454181
7.123017626886585,8.498754067592863,7.057175714520854,6.3107178041609675,7.423296190185493,7.458344751730189,5.60561728142796
7.1543534312089365,8.730384532452485,7.0967632233594315,6.446146765214741,7.784907418423532,7.597049518677687,5.769471821986135
7.443249393164321,8.911551429114496,7.4728085298016955,6.979537413473917,8.087149504670183,8.1303278660837,6.096811699001906
8.666211528583963,9.393672828812205,8.047376192916065,7.8764918609337,8.789989293073837,8.569062750336814,6.711904762525881
8.910450099832904,9.445577397855958,8.225178620406123,7.914259057170785,8.986382901742651,8.67516911421605,6.805335374984549
9.046241979375777,9.483035366627515,8.536846020605502,7.916355899540014,8.997185478935037,8.702530926112134,6.7922980759197165
9.224824891442566,9.516471186719977,8.806776850911499,7.9578670383241645,9.006408121969528,8.74891088748174,6.8470223741203595
9.281263120297448,9.648589091372228,9.211699663714073,8.058859585982663,9.261453813182253,8.786981081760445,6.9087003024119165
9.297833215580962,9.735486415720976,9.302776490132402,8.070484244527055,9.43377059206442,8.776743935959443,6.8946339008480155
9.424282018191946,9.872932170440096,9.443948731128978,8.20688519892648,10.371091497525727,8.918306176476108,7.130121018027044
9.478588341204143,10.091307436018564,9.954876575662077,8.252484653810189,11.17991166226893,8.922621522080233,7.227063330683018
9.506739547947813,10.986949822543176,9.979346823957794,8.541010234238202,12.75298772010575,9.10818032361479,7.55785946227681
9.548468899165194,13.079064381873915,10.200164359283923,8.874378827851642,16.50671435404851,9.216684055060401,8.411117612791443
9.70688749084573,16.148905949135024,10.857801046314906,9.729439364927194,21.740566877957946,9.51845453965458,10.40730560275539
9.723656580657162,16.988459847756594,10.990724417234318,9.957947474971462,23.55719803591933,9.54693754598877,10.84243827984119
9.953035023908498,17.654460848426222,11.030197517335283,10.261819780326357,24.51485367695063,9.645237757431003,11.158765633809937
10.355880852223452,18.76400326201464,11.234443690438033,10.642723734050206,24.666793007513938,10.200836283233096,11.462098110821334
10.495647072078027,19.176361777004473,11.502920182253998,10.77398077893231,24.855297314561465,10.413671239042857,11.515769021106593
10.754450584015816,20.172328774094687,11.874950719713764,11.083909510659764,25.33738472340125,10.608284214012112,11.571670913482714
10.787882649964644,20.530785903408393,11.956730328038088,11.204524472373489,25.834312488486677,10.610732364222388,12.014695998038867
11.324295551814588,21.339543706296222,12.120631520889118,11.700902864933061,26.693182802552734,10.803899355746049,12.39582087284755
11.388404378577523,21.455216812209066,12.143907344247374,11.73117013833608,26.71351428517272,10.826847262743033,12.389745822118508
11.544188538896755,21.609270486609912,12.150398389623522,11.852079107808901,26.958233308900258,10.848111897056445,12.497850739958645
11.752813361433068,22.721447135886834,12.330702121702604,12.219490585077477,28.469499883878644,11.044927035965612,12.701166012942865
11.781867119412528,22.9514913656214,12.430474334690087,12.3943765130862,29.529973578220172,11.071984991338994,12.93981517892234
11.95633944656197,23.792904426698435,12.539644198197971,12.9077939143877,31.289756885194656,11.366137319012726,13.454348403958278
12.0172668764403,24.567325437467442,12.64386535495489,13.063887190028497,32.52303557931162,11.483742509576642,13.755856838125853
12.061815910898604,24.79083399602468,12.729789775369923,13.195843051579084,33.38249755237347,11.57079934754498,13.936956151716204
12.030286371385278,24.958094034175094,12.760566001722868,13.202890822205205,33.56640128000876,11.56609518504706,14.17032713106015
11.973367147719596,25.584988231488165,12.888057793136381,13.250918895739728,34.322189177767534,11.539272202075951,14.5673374735827
12.05706193804376,26.45880636312945,13.112885421100097,13.644196306487475,35.33754977013118,11.643423911437244,15.156484976020124
12.063210757340556,26.791500860917655,12.994481046014478,13.79903856831519,36.03251830481936,11.465704478807364,15.525082173067151
11.864131640942576,26.840762998331925,12.800005952321737,13.816165583470813,36.22167675665794,11.121405082484875,15.590096142029145
11.917659193389408,27.11680681105624,12.877333558306285,13.980739739425973,36.347437816275395,11.148341010159,15.640318916854993
11.947770604785237,27.21559511899905,13.053037862080663,13.9742986756374,36.406066527566786,11.153081322726916,15.80808304919393
11.816404482248632,27.652852250985944,13.124920401821912,13.953324574826652,36.68395094613805,11.152098226047208,16.076383879522204
11.697516329448758,27.684661928829495,13.195376408741694,13.98671866154692,37.01764051989043,11.071101401238328,16.272999832519655
11.756435300764595,27.971794675947734,13.123654430224727,14.250754319978883,37.65033662809104,11.18150776522971,16.55953147069222
11.861304906673665,28.21316873557146,13.13409065829506,14.452368560311074,38.302730180956104,11.319253307351664,16.851081016446308
12.061018511106337,28.629303622288177,13.514134995625405,14.612491723056657,38.727663647833374,11.478367975935285,17.085452329218594
12.068509222152509,29.006832615510483,13.621576925370096,14.745064574245829,39.51070805466868,11.350118452414522,17.541041614010812
11.234129070853095,29.209509882168277,13.451496717407556,14.619859933824277,40.62591644586575,11.25704647772636,18.02193084147981
11.14519932843312,29.413610264451915,13.280262452465601,14.622651244083723,40.685631639693675,11.257616172654282,18.04025052689508
11.100174421774032,29.55045433439039,13.328612371081615,14.78126940136608,40.9183479896095,11.362910247913549,18.073792065411823
11.180040210453429,29.70352911974636,13.324913688107321,14.861887164991314,41.14654147966168,11.433674884742572,18.13901161215992
11.424481837961157,30.13420180432106,13.311039531638448,15.216031025125645,42.736866918934524,11.586812881314835,18.531736849485508
11.341480840927058,30.08427771660072,13.208674198664502,15.149282111747876,43.10224855577122,11.456298631784156,18.474823635875374
11.29037520408742,30.17239528230547,13.146971857578984,15.176082355495831,43.040123889624816,11.49163464336807,18.493370135516052
11.268693842291611,30.17534215265302,12.926138978911876,15.25818534260034,43.40797827983202,11.537041422976277,18.650629784322113
11.284577068121237,29.91135984482071,13.145771591715697,15.243129716261572,43.048266335726844,11.57449542262832,18.685548476274327
11.18269418563531,29.16842936550115,13.15160756824323,14.894294215684017,41.57092578652809,11.424140506467971,18.203988326176237
11.117700735789597,29.171711202138933,13.092274564552934,14.640933215767689,40.60094144743345,11.28424506305737,17.604831577588115
11.178996956119667,29.617631771099987,13.449988296117235,14.478999189825107,39.634881977693674,11.275989657007832,17.386574959196796
10.837150610860245,32.75548191688102,17.472572829167287,14.20593380176342,39.047112813554435,10.96752015643101,17.5482701481994
10.952660085954143,32.797317187559514,17.633721739567097,14.260956350298276,38.952285609484775,10.912483430997089,17.5326111647452
10.73748848113049,32.530235297196576,17.392866233648178,14.283032623339652,39.31795174364609,10.729479364672665,17.6668460318362
10.785420114075922,32.50656775859112,17.433895609365592,14.379663629641742,39.5551559103987,10.901711597664455,17.80842019579856
10.41522594246877,32.243641130935245,17.388880088651998,14.166201914516256,39.48048352164612,10.775442593328332,17.621240009144024
10.672539401226771,32.36655573998156,17.47129786502782,14.345001696272277,39.69989645873445,10.882333494421907,17.743465461430127
10.661700558197325,32.37267985467447,17.51160404821375,14.45990865574271,39.96483327108489,11.00173696466935,17.90794543392945
10.569563008055638,32.01821220295549,17.45338183592732,14.305767815699982,39.81441446334899,10.94423745942066,17.881719194641
10.272991024129462,31.552773655423888,17.284548187313586,13.818266180716194,38.001506404452705,10.559779918587394,17.45722086295119
